Date,Market,Open,Jodi,Close,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance,Predicted_Open,Predicted_Close,Predicted_Pattis,Predicted_Jodis,Actual_Jodi,Matched
11/08/2021,Time Bazar,449,78,260,Wednesday,0.0,17.0,8.0,994.0,715.0,87.0,0.0,6.0,,,,,,
12/08/2021,Time Bazar,134,86,880,Thursday,0.0,8.0,16.0,689.0,335.0,68.0,0.0,3.0,,,,,,
13/08/2021,Time Bazar,568,92,147,Friday,0.0,19.0,12.0,13.0,692.0,29.0,0.0,5.0,,,,,,
14/08/2021,Time Bazar,129,24,347,Saturday,1.0,12.0,14.0,674.0,892.0,42.0,0.0,9.0,,,,,,
15/08/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
16/08/2021,Time Bazar,567,81,290,Monday,0.0,18.0,11.0,12.0,745.0,18.0,0.0,,,,,,,
17/08/2021,Time Bazar,258,56,259,Tuesday,0.0,15.0,16.0,703.0,704.0,65.0,0.0,8.0,,,,,,
18/08/2021,Time Bazar,567,89,225,Wednesday,0.0,18.0,9.0,12.0,770.0,98.0,0.0,6.0,,,,,,
19/08/2021,Time Bazar,900,94,680,Thursday,0.0,9.0,14.0,455.0,135.0,49.0,0.0,6.0,,,,,,
20/08/2021,Time Bazar,347,48,369,Friday,0.0,14.0,18.0,892.0,814.0,84.0,0.0,9.0,,,,,,
21/08/2021,Time Bazar,137,10,569,Saturday,1.0,11.0,20.0,682.0,14.0,1.0,0.0,11.0,,,,,,
22/08/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
23/08/2021,Time Bazar,245,17,340,Monday,0.0,11.0,7.0,790.0,895.0,71.0,0.0,,,,,,,
24/08/2021,Time Bazar,168,55,456,Tuesday,0.0,15.0,15.0,613.0,901.0,55.0,0.0,6.0,,,,,,
25/08/2021,Time Bazar,178,62,228,Wednesday,0.0,16.0,12.0,623.0,773.0,26.0,0.0,4.0,,,,,,
26/08/2021,Time Bazar,579,17,340,Thursday,0.0,21.0,7.0,24.0,895.0,71.0,0.0,10.0,,,,,,
27/08/2021,Time Bazar,147,29,900,Friday,0.0,12.0,9.0,692.0,455.0,92.0,0.0,3.0,,,,,,
28/08/2021,Time Bazar,688,23,157,Saturday,1.0,22.0,13.0,133.0,602.0,32.0,0.0,6.0,,,,,,
29/08/2021,Time Bazar,378,80,136,Sunday,1.0,18.0,10.0,823.0,681.0,8.0,0.0,9.0,,,,,,
30/08/2021,Time Bazar,469,99,577,Monday,0.0,19.0,19.0,914.0,22.0,99.0,0.0,10.0,,,,,,
31/08/2021,Time Bazar,114,66,448,Tuesday,0.0,6.0,16.0,669.0,993.0,66.0,0.0,6.0,,,,,,
01/09/2021,Time Bazar,459,82,679,Wednesday,0.0,18.0,22.0,904.0,124.0,28.0,0.0,6.0,,,,,,
02/09/2021,Time Bazar,255,27,566,Thursday,0.0,12.0,17.0,700.0,11.0,72.0,0.0,11.0,,,,,,
03/09/2021,Time Bazar,128,12,688,Friday,0.0,11.0,22.0,673.0,133.0,21.0,0.0,6.0,,,,,,
04/09/2021,Time Bazar,680,47,449,Saturday,1.0,14.0,17.0,135.0,994.0,74.0,0.0,8.0,,,,,,
05/09/2021,Time Bazar,148,31,236,Sunday,1.0,13.0,11.0,693.0,781.0,13.0,0.0,7.0,,,,,,
06/09/2021,Time Bazar,670,32,679,Monday,0.0,13.0,22.0,125.0,124.0,23.0,0.0,1.0,,,,,,
07/09/2021,Time Bazar,480,21,344,Tuesday,0.0,12.0,11.0,935.0,899.0,12.0,0.0,2.0,,,,,,
08/09/2021,Time Bazar,340,74,347,Wednesday,0.0,7.0,14.0,895.0,892.0,47.0,0.0,8.0,,,,,,
09/09/2021,Time Bazar,340,78,260,Thursday,0.0,7.0,8.0,895.0,715.0,87.0,0.0,4.0,,,,,,
10/09/2021,Time Bazar,159,53,355,Friday,0.0,15.0,13.0,604.0,800.0,35.0,0.0,7.0,,,,,,
11/09/2021,Time Bazar,Off,Off,Off,Saturday,1.0,,,,,,1.0,,,,,,,
12/09/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
13/09/2021,Time Bazar,447,51,290,Monday,0.0,15.0,11.0,992.0,745.0,15.0,0.0,,,,,,,
14/09/2021,Time Bazar,370,04,257,Tuesday,0.0,10.0,14.0,825.0,702.0,40.0,0.0,8.0,,,,,,
15/09/2021,Time Bazar,890,72,480,Wednesday,0.0,17.0,12.0,345.0,935.0,27.0,0.0,9.0,,,,,,
16/09/2021,Time Bazar,260,89,568,Thursday,0.0,8.0,19.0,715.0,13.0,98.0,0.0,8.0,,,,,,
17/09/2021,Time Bazar,289,96,123,Friday,0.0,19.0,6.0,734.0,678.0,69.0,0.0,4.0,,,,,,
18/09/2021,Time Bazar,356,40,389,Saturday,1.0,14.0,20.0,801.0,834.0,4.0,0.0,11.0,,,,,,
19/09/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
20/09/2021,Time Bazar,126,94,239,Monday,0.0,9.0,14.0,671.0,784.0,49.0,0.0,,,,,,,
21/09/2021,Time Bazar,356,43,670,Tuesday,0.0,14.0,13.0,801.0,125.0,34.0,0.0,6.0,,,,,,
22/09/2021,Time Bazar,280,00,145,Wednesday,0.0,10.0,10.0,735.0,690.0,0.0,0.0,7.0,,,,,,
23/09/2021,Time Bazar,150,61,489,Thursday,0.0,6.0,21.0,605.0,934.0,16.0,0.0,7.0,,,,,,
24/09/2021,Time Bazar,249,55,159,Friday,0.0,15.0,15.0,794.0,604.0,55.0,0.0,5.0,,,,,,
25/09/2021,Time Bazar,250,75,258,Saturday,1.0,7.0,15.0,705.0,703.0,57.0,0.0,2.0,,,,,,
26/09/2021,Time Bazar,136,01,489,Sunday,1.0,10.0,21.0,681.0,934.0,10.0,0.0,11.0,,,,,,
27/09/2021,Time Bazar,239,48,134,Monday,0.0,14.0,8.0,784.0,689.0,84.0,0.0,11.0,,,,,,
28/09/2021,Time Bazar,468,86,457,Tuesday,0.0,18.0,16.0,913.0,902.0,68.0,0.0,6.0,,,,,,
29/09/2021,Time Bazar,347,40,136,Wednesday,0.0,14.0,10.0,892.0,681.0,4.0,0.0,10.0,,,,,,
30/09/2021,Time Bazar,355,34,455,Thursday,0.0,13.0,14.0,800.0,900.0,43.0,0.0,5.0,,,,,,
01/10/2021,Time Bazar,249,58,134,Friday,0.0,15.0,8.0,794.0,689.0,85.0,0.0,6.0,,,,,,
02/10/2021,Time Bazar,139,39,568,Saturday,1.0,13.0,19.0,684.0,13.0,93.0,0.0,3.0,,,,,,
03/10/2021,Time Bazar,138,23,490,Sunday,1.0,12.0,13.0,683.0,945.0,32.0,0.0,7.0,,,,,,
04/10/2021,Time Bazar,880,60,389,Monday,0.0,16.0,20.0,335.0,834.0,6.0,0.0,7.0,,,,,,
05/10/2021,Time Bazar,123,63,238,Tuesday,0.0,6.0,13.0,678.0,783.0,36.0,0.0,3.0,,,,,,
06/10/2021,Time Bazar,180,96,367,Wednesday,0.0,9.0,16.0,635.0,812.0,69.0,0.0,6.0,,,,,,
07/10/2021,Time Bazar,120,35,113,Thursday,0.0,3.0,5.0,675.0,668.0,53.0,0.0,7.0,,,,,,
08/10/2021,Time Bazar,345,26,790,Friday,0.0,12.0,16.0,890.0,245.0,62.0,0.0,2.0,,,,,,
09/10/2021,Time Bazar,136,00,677,Saturday,1.0,10.0,20.0,681.0,122.0,0.0,0.0,8.0,,,,,,
10/10/2021,Time Bazar,289,92,345,Sunday,1.0,19.0,12.0,734.0,890.0,29.0,0.0,11.0,,,,,,
11/10/2021,Time Bazar,457,63,355,Monday,0.0,16.0,13.0,902.0,800.0,36.0,0.0,4.0,,,,,,
12/10/2021,Time Bazar,679,29,568,Tuesday,0.0,22.0,19.0,124.0,13.0,92.0,0.0,10.0,,,,,,
13/10/2021,Time Bazar,126,95,159,Wednesday,0.0,9.0,15.0,671.0,604.0,59.0,0.0,11.0,,,,,,
14/10/2021,Time Bazar,139,38,378,Thursday,0.0,13.0,18.0,684.0,823.0,83.0,0.0,9.0,,,,,,
15/10/2021,Time Bazar,899,68,440,Friday,0.0,26.0,8.0,344.0,995.0,86.0,0.0,3.0,,,,,,
16/10/2021,Time Bazar,560,12,336,Saturday,1.0,11.0,12.0,15.0,881.0,21.0,0.0,11.0,,,,,,
17/10/2021,Time Bazar,450,94,248,Sunday,1.0,9.0,14.0,905.0,793.0,49.0,0.0,10.0,,,,,,
18/10/2021,Time Bazar,278,77,278,Monday,0.0,17.0,17.0,723.0,723.0,77.0,0.0,5.0,,,,,,
19/10/2021,Time Bazar,570,23,580,Tuesday,0.0,12.0,13.0,25.0,35.0,32.0,0.0,9.0,,,,,,
20/10/2021,Time Bazar,340,71,560,Wednesday,0.0,7.0,11.0,895.0,15.0,17.0,0.0,7.0,,,,,,
21/10/2021,Time Bazar,469,99,568,Thursday,0.0,19.0,19.0,914.0,13.0,99.0,0.0,10.0,,,,,,
22/10/2021,Time Bazar,168,57,124,Friday,0.0,15.0,7.0,613.0,679.0,75.0,0.0,6.0,,,,,,
23/10/2021,Time Bazar,478,98,134,Saturday,1.0,19.0,8.0,923.0,689.0,89.0,0.0,5.0,,,,,,
24/10/2021,Time Bazar,368,70,460,Sunday,1.0,17.0,10.0,813.0,915.0,7.0,0.0,10.0,,,,,,
25/10/2021,Time Bazar,899,62,499,Monday,0.0,26.0,22.0,344.0,944.0,26.0,0.0,3.0,,,,,,
26/10/2021,Time Bazar,790,60,334,Tuesday,0.0,16.0,10.0,245.0,889.0,6.0,0.0,2.0,,,,,,
27/10/2021,Time Bazar,113,59,135,Wednesday,0.0,5.0,9.0,668.0,680.0,95.0,0.0,10.0,,,,,,
28/10/2021,Time Bazar,266,41,290,Thursday,0.0,14.0,11.0,711.0,745.0,14.0,0.0,9.0,,,,,,
29/10/2021,Time Bazar,790,65,357,Friday,0.0,16.0,15.0,245.0,802.0,56.0,0.0,6.0,,,,,,
30/10/2021,Time Bazar,279,83,670,Saturday,1.0,18.0,13.0,724.0,125.0,38.0,0.0,4.0,,,,,,
31/10/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
01/11/2021,Time Bazar,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
02/11/2021,Time Bazar,Off,Off,Off,Tuesday,0.0,,,,,,1.0,,,,,,,
03/11/2021,Time Bazar,Off,Off,Off,Wednesday,0.0,,,,,,1.0,,,,,,,
04/11/2021,Time Bazar,Off,Off,Off,Thursday,0.0,,,,,,1.0,,,,,,,
05/11/2021,Time Bazar,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
06/11/2021,Time Bazar,Off,Off,Off,Saturday,1.0,,,,,,1.0,,,,,,,
07/11/2021,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
08/11/2021,Time Bazar,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
09/11/2021,Time Bazar,347,43,580,Tuesday,0.0,14.0,13.0,892.0,35.0,34.0,0.0,,,,,,,
10/11/2021,Time Bazar,127,07,188,Wednesday,0.0,10.0,17.0,672.0,633.0,70.0,0.0,8.0,,,,,,
11/11/2021,Time Bazar,226,09,270,Thursday,0.0,10.0,9.0,771.0,725.0,90.0,0.0,2.0,,,,,,
12/11/2021,Time Bazar,268,62,255,Friday,0.0,16.0,12.0,713.0,700.0,26.0,0.0,13.0,,,,,,
13/11/2021,Time Bazar,270,91,399,Saturday,1.0,9.0,21.0,725.0,844.0,19.0,0.0,4.0,,,,,,
14/11/2021,Time Bazar,268,62,390,Sunday,1.0,16.0,12.0,713.0,845.0,26.0,0.0,4.0,,,,,,
15/11/2021,Time Bazar,290,12,156,Monday,0.0,11.0,12.0,745.0,601.0,21.0,0.0,5.0,,,,,,
16/11/2021,Time Bazar,240,61,146,Tuesday,0.0,6.0,11.0,795.0,691.0,16.0,0.0,6.0,,,,,,
17/11/2021,Time Bazar,670,33,139,Wednesday,0.0,13.0,13.0,125.0,684.0,33.0,0.0,5.0,,,,,,
18/11/2021,Time Bazar,460,00,460,Thursday,0.0,10.0,10.0,915.0,915.0,0.0,0.0,6.0,,,,,,
19/11/2021,Time Bazar,478,98,125,Friday,0.0,19.0,8.0,923.0,670.0,89.0,0.0,17.0,,,,,,
20/11/2021,Time Bazar,780,57,377,Saturday,1.0,15.0,17.0,235.0,822.0,75.0,0.0,5.0,,,,,,
21/11/2021,Time Bazar,135,93,238,Sunday,1.0,9.0,13.0,680.0,783.0,39.0,0.0,8.0,,,,,,
22/11/2021,Time Bazar,670,35,799,Monday,0.0,13.0,25.0,125.0,244.0,53.0,0.0,8.0,,,,,,
23/11/2021,Time Bazar,114,62,390,Tuesday,0.0,6.0,12.0,669.0,845.0,26.0,0.0,6.0,,,,,,
24/11/2021,Time Bazar,677,03,355,Wednesday,0.0,20.0,13.0,122.0,800.0,30.0,0.0,7.0,,,,,,
25/11/2021,Time Bazar,139,31,137,Thursday,0.0,13.0,11.0,684.0,682.0,13.0,0.0,5.0,,,,,,
26/11/2021,Time Bazar,389,03,580,Friday,0.0,20.0,13.0,834.0,35.0,30.0,0.0,5.0,,,,,,
27/11/2021,Time Bazar,257,41,236,Saturday,1.0,14.0,11.0,702.0,781.0,14.0,0.0,6.0,,,,,,
28/11/2021,Time Bazar,357,54,130,Sunday,1.0,15.0,4.0,802.0,685.0,45.0,0.0,4.0,,,,,,
29/11/2021,Time Bazar,388,98,116,Monday,0.0,19.0,8.0,833.0,661.0,89.0,0.0,8.0,,,,,,
30/11/2021,Time Bazar,560,19,559,Tuesday,0.0,11.0,19.0,15.0,4.0,91.0,0.0,9.0,,,,,,
01/12/2021,Time Bazar,370,01,290,Wednesday,0.0,10.0,11.0,825.0,745.0,10.0,0.0,9.0,,,,,,
02/12/2021,Time Bazar,344,16,150,Thursday,0.0,11.0,6.0,899.0,605.0,61.0,0.0,6.0,,,,,,
03/12/2021,Time Bazar,336,26,448,Friday,0.0,12.0,16.0,881.0,993.0,62.0,0.0,1.0,,,,,,
04/12/2021,Time Bazar,590,49,667,Saturday,1.0,14.0,19.0,45.0,112.0,94.0,0.0,5.0,,,,,,
05/12/2021,Time Bazar,789,41,579,Sunday,1.0,24.0,21.0,234.0,24.0,14.0,0.0,8.0,,,,,,
06/12/2021,Time Bazar,239,42,147,Monday,0.0,14.0,12.0,784.0,692.0,24.0,0.0,1.0,,,,,,
07/12/2021,Time Bazar,990,88,567,Tuesday,0.0,18.0,18.0,445.0,12.0,88.0,0.0,10.0,,,,,,
08/12/2021,Time Bazar,280,06,123,Wednesday,0.0,10.0,6.0,735.0,678.0,60.0,0.0,10.0,,,,,,
09/12/2021,Time Bazar,356,48,260,Thursday,0.0,14.0,8.0,801.0,715.0,84.0,0.0,6.0,,,,,,
10/12/2021,Time Bazar,890,73,670,Friday,0.0,17.0,13.0,345.0,125.0,37.0,0.0,8.0,,,,,,
11/12/2021,Time Bazar,277,66,466,Saturday,1.0,16.0,16.0,722.0,911.0,66.0,0.0,4.0,,,,,,
12/12/2021,Time Bazar,367,64,257,Sunday,1.0,16.0,14.0,812.0,702.0,46.0,0.0,2.0,,,,,,
13/12/2021,Time Bazar,125,89,135,Monday,0.0,8.0,9.0,670.0,680.0,98.0,0.0,7.0,,,,,,
14/12/2021,Time Bazar,123,65,500,Tuesday,0.0,6.0,5.0,678.0,55.0,56.0,0.0,6.0,,,,,,
15/12/2021,Time Bazar,127,00,370,Wednesday,0.0,10.0,10.0,672.0,825.0,0.0,0.0,11.0,,,,,,
16/12/2021,Time Bazar,370,04,356,Thursday,0.0,10.0,14.0,825.0,801.0,40.0,0.0,4.0,,,,,,
17/12/2021,Time Bazar,250,75,159,Friday,0.0,7.0,15.0,705.0,604.0,57.0,0.0,8.0,,,,,,
18/12/2021,Time Bazar,790,67,124,Saturday,1.0,16.0,7.0,245.0,679.0,76.0,0.0,3.0,,,,,,
19/12/2021,Time Bazar,259,61,489,Sunday,1.0,16.0,21.0,704.0,934.0,16.0,0.0,6.0,,,,,,
20/12/2021,Time Bazar,689,38,288,Monday,0.0,23.0,18.0,134.0,733.0,83.0,0.0,10.0,,,,,,
21/12/2021,Time Bazar,468,83,157,Tuesday,0.0,18.0,13.0,913.0,602.0,38.0,0.0,10.0,,,,,,
22/12/2021,Time Bazar,356,41,290,Wednesday,0.0,14.0,11.0,801.0,745.0,14.0,0.0,6.0,,,,,,
23/12/2021,Time Bazar,279,87,188,Thursday,0.0,18.0,17.0,724.0,633.0,78.0,0.0,10.0,,,,,,
24/12/2021,Time Bazar,379,96,259,Friday,0.0,19.0,16.0,824.0,704.0,69.0,0.0,2.0,,,,,,
25/12/2021,Time Bazar,129,27,890,Saturday,1.0,12.0,17.0,674.0,345.0,72.0,0.0,8.0,,,,,,
26/12/2021,Time Bazar,156,25,799,Sunday,1.0,12.0,25.0,601.0,244.0,52.0,0.0,2.0,,,,,,
27/12/2021,Time Bazar,169,61,489,Monday,0.0,16.0,21.0,614.0,934.0,16.0,0.0,8.0,,,,,,
28/12/2021,Time Bazar,110,26,277,Tuesday,0.0,2.0,16.0,665.0,722.0,62.0,0.0,9.0,,,,,,
29/12/2021,Time Bazar,238,30,299,Wednesday,0.0,13.0,20.0,783.0,744.0,3.0,0.0,7.0,,,,,,
30/12/2021,Time Bazar,499,23,670,Thursday,0.0,22.0,13.0,944.0,125.0,32.0,0.0,4.0,,,,,,
31/12/2021,Time Bazar,119,16,880,Friday,0.0,11.0,16.0,664.0,335.0,61.0,0.0,4.0,,,,,,
01/01/2022,Time Bazar,188,72,129,Saturday,1.0,17.0,12.0,633.0,674.0,27.0,0.0,10.0,,,,,,
02/01/2022,Time Bazar,239,44,257,Sunday,1.0,14.0,14.0,784.0,702.0,44.0,0.0,5.0,,,,,,
03/01/2022,Time Bazar,150,60,334,Monday,0.0,6.0,10.0,605.0,889.0,6.0,0.0,6.0,,,,,,
04/01/2022,Time Bazar,150,65,249,Tuesday,0.0,6.0,15.0,605.0,794.0,56.0,0.0,5.0,,,,,,
05/01/2022,Time Bazar,478,97,467,Wednesday,0.0,19.0,17.0,923.0,912.0,79.0,0.0,5.0,,,,,,
06/01/2022,Time Bazar,578,00,389,Thursday,0.0,20.0,20.0,23.0,834.0,0.0,0.0,16.0,,,,,,
07/01/2022,Time Bazar,456,59,234,Friday,0.0,15.0,9.0,901.0,789.0,95.0,0.0,14.0,,,,,,
08/01/2022,Time Bazar,567,87,368,Saturday,1.0,18.0,17.0,12.0,813.0,78.0,0.0,5.0,,,,,,
09/01/2022,Time Bazar,459,82,255,Sunday,1.0,18.0,12.0,904.0,700.0,28.0,0.0,5.0,,,,,,
10/01/2022,Time Bazar,235,08,468,Monday,0.0,10.0,18.0,780.0,913.0,80.0,0.0,14.0,,,,,,
11/01/2022,Time Bazar,146,19,270,Tuesday,0.0,11.0,9.0,691.0,725.0,91.0,0.0,2.0,,,,,,
12/01/2022,Time Bazar,467,70,145,Wednesday,0.0,17.0,10.0,912.0,690.0,7.0,0.0,15.0,,,,,,
13/01/2022,Time Bazar,238,34,590,Thursday,0.0,13.0,14.0,783.0,45.0,43.0,0.0,8.0,,,,,,
14/01/2022,Time Bazar,335,11,335,Friday,0.0,11.0,11.0,880.0,880.0,11.0,0.0,5.0,,,,,,
15/01/2022,Time Bazar,227,19,667,Saturday,1.0,11.0,19.0,772.0,112.0,91.0,0.0,8.0,,,,,,
16/01/2022,Time Bazar,248,40,226,Sunday,1.0,14.0,10.0,793.0,771.0,4.0,0.0,12.0,,,,,,
17/01/2022,Time Bazar,468,85,230,Monday,0.0,18.0,5.0,913.0,785.0,58.0,0.0,9.0,,,,,,
18/01/2022,Time Bazar,238,31,119,Tuesday,0.0,13.0,11.0,783.0,664.0,13.0,0.0,9.0,,,,,,
19/01/2022,Time Bazar,137,18,350,Wednesday,0.0,11.0,8.0,682.0,805.0,81.0,0.0,9.0,,,,,,
20/01/2022,Time Bazar,Off,Off,Off,Thursday,0.0,,,,,,1.0,,,,,,,
21/01/2022,Time Bazar,790,60,235,Friday,0.0,16.0,10.0,245.0,780.0,6.0,0.0,,,,,,,
22/01/2022,Time Bazar,239,44,112,Saturday,1.0,14.0,4.0,784.0,667.0,44.0,0.0,6.0,,,,,,
23/01/2022,Time Bazar,369,89,225,Sunday,1.0,18.0,9.0,814.0,770.0,98.0,0.0,9.0,,,,,,
24/01/2022,Time Bazar,455,42,129,Monday,0.0,14.0,12.0,900.0,674.0,24.0,0.0,11.0,,,,,,
25/01/2022,Time Bazar,115,79,577,Tuesday,0.0,7.0,19.0,660.0,22.0,97.0,0.0,10.0,,,,,,
26/01/2022,Time Bazar,Off,Off,Off,Wednesday,0.0,,,,,,1.0,,,,,,,
27/01/2022,Time Bazar,580,36,259,Thursday,0.0,13.0,16.0,35.0,704.0,63.0,0.0,,,,,,,
28/01/2022,Time Bazar,257,45,168,Friday,0.0,14.0,15.0,702.0,613.0,54.0,0.0,2.0,,,,,,
29/01/2022,Time Bazar,226,01,100,Saturday,1.0,10.0,1.0,771.0,655.0,10.0,0.0,8.0,,,,,,
30/01/2022,Time Bazar,234,93,256,Sunday,1.0,9.0,13.0,789.0,701.0,39.0,0.0,11.0,,,,,,
31/01/2022,Time Bazar,247,30,127,Monday,0.0,13.0,10.0,792.0,672.0,3.0,0.0,9.0,,,,,,
01/02/2022,Time Bazar,566,78,279,Tuesday,0.0,17.0,18.0,11.0,724.0,87.0,0.0,12.0,,,,,,
02/02/2022,Time Bazar,279,84,239,Wednesday,0.0,18.0,14.0,724.0,784.0,48.0,0.0,5.0,,,,,,
03/02/2022,Time Bazar,468,87,700,Thursday,0.0,18.0,7.0,913.0,255.0,78.0,0.0,3.0,,,,,,
04/02/2022,Time Bazar,340,76,240,Friday,0.0,7.0,6.0,895.0,795.0,67.0,0.0,2.0,,,,,,
05/02/2022,Time Bazar,Off,Off,Off,Saturday,1.0,,,,,,1.0,,,,,,,
06/02/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
07/02/2022,Time Bazar,358,65,780,Monday,0.0,16.0,15.0,803.0,235.0,56.0,0.0,,,,,,,
08/02/2022,Time Bazar,158,48,369,Tuesday,0.0,14.0,18.0,603.0,814.0,84.0,0.0,5.0,,,,,,
09/02/2022,Time Bazar,333,91,380,Wednesday,0.0,9.0,11.0,888.0,835.0,19.0,0.0,12.0,,,,,,
10/02/2022,Time Bazar,699,40,299,Thursday,0.0,24.0,20.0,144.0,744.0,4.0,0.0,6.0,,,,,,
11/02/2022,Time Bazar,245,17,124,Friday,0.0,11.0,7.0,790.0,679.0,71.0,0.0,10.0,,,,,,
12/02/2022,Time Bazar,388,92,589,Saturday,1.0,19.0,22.0,833.0,34.0,29.0,0.0,13.0,,,,,,
13/02/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
14/02/2022,Time Bazar,124,73,166,Monday,0.0,7.0,13.0,679.0,611.0,37.0,0.0,,,,,,,
15/02/2022,Time Bazar,480,28,567,Tuesday,0.0,12.0,18.0,935.0,12.0,82.0,0.0,10.0,,,,,,
16/02/2022,Time Bazar,230,54,257,Wednesday,0.0,5.0,14.0,785.0,702.0,45.0,0.0,7.0,,,,,,
17/02/2022,Time Bazar,670,31,669,Thursday,0.0,13.0,21.0,125.0,114.0,13.0,0.0,5.0,,,,,,
18/02/2022,Time Bazar,166,38,567,Friday,0.0,13.0,18.0,611.0,12.0,83.0,0.0,7.0,,,,,,
19/02/2022,Time Bazar,238,39,225,Saturday,1.0,13.0,9.0,783.0,770.0,93.0,0.0,1.0,,,,,,
20/02/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
21/02/2022,Time Bazar,269,70,569,Monday,0.0,17.0,20.0,714.0,14.0,7.0,0.0,,,,,,,
22/02/2022,Time Bazar,124,72,660,Tuesday,0.0,7.0,12.0,679.0,115.0,27.0,0.0,2.0,,,,,,
23/02/2022,Time Bazar,134,80,136,Wednesday,0.0,8.0,10.0,689.0,681.0,8.0,0.0,3.0,,,,,,
24/02/2022,Time Bazar,168,56,150,Thursday,0.0,15.0,6.0,613.0,605.0,65.0,0.0,9.0,,,,,,
25/02/2022,Time Bazar,578,05,690,Friday,0.0,20.0,15.0,23.0,145.0,50.0,0.0,6.0,,,,,,
26/02/2022,Time Bazar,456,50,235,Saturday,1.0,15.0,10.0,901.0,780.0,5.0,0.0,10.0,,,,,,
27/02/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
28/02/2022,Time Bazar,590,47,340,Monday,0.0,14.0,7.0,45.0,895.0,74.0,0.0,,,,,,,
01/03/2022,Time Bazar,135,94,356,Tuesday,0.0,9.0,14.0,680.0,801.0,49.0,0.0,8.0,,,,,,
02/03/2022,Time Bazar,134,86,899,Wednesday,0.0,8.0,26.0,689.0,344.0,68.0,0.0,3.0,,,,,,
03/03/2022,Time Bazar,139,30,550,Thursday,0.0,13.0,10.0,684.0,5.0,3.0,0.0,11.0,,,,,,
04/03/2022,Time Bazar,579,19,234,Friday,0.0,21.0,9.0,24.0,789.0,91.0,0.0,11.0,,,,,,
05/03/2022,Time Bazar,247,31,128,Saturday,1.0,13.0,11.0,792.0,673.0,13.0,0.0,10.0,,,,,,
06/03/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
07/03/2022,Time Bazar,149,49,270,Monday,0.0,14.0,9.0,694.0,725.0,94.0,0.0,,,,,,,
08/03/2022,Time Bazar,240,67,188,Tuesday,0.0,6.0,17.0,795.0,633.0,76.0,0.0,4.0,,,,,,
09/03/2022,Time Bazar,245,17,250,Wednesday,0.0,11.0,7.0,790.0,705.0,71.0,0.0,5.0,,,,,,
10/03/2022,Time Bazar,478,91,470,Thursday,0.0,19.0,11.0,923.0,925.0,19.0,0.0,14.0,,,,,,
11/03/2022,Time Bazar,245,13,788,Friday,0.0,11.0,23.0,790.0,233.0,31.0,0.0,10.0,,,,,,
12/03/2022,Time Bazar,466,64,149,Saturday,1.0,16.0,14.0,911.0,694.0,46.0,0.0,6.0,,,,,,
13/03/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
14/03/2022,Time Bazar,789,41,669,Monday,0.0,24.0,21.0,234.0,114.0,14.0,0.0,,,,,,,
15/03/2022,Time Bazar,257,41,245,Tuesday,0.0,14.0,11.0,702.0,790.0,14.0,0.0,0.0,,,,,,
16/03/2022,Time Bazar,560,15,889,Wednesday,0.0,11.0,25.0,15.0,334.0,51.0,0.0,7.0,,,,,,
17/03/2022,Time Bazar,389,08,279,Thursday,0.0,20.0,18.0,834.0,724.0,80.0,0.0,4.0,,,,,,
18/03/2022,Time Bazar,Off,Off,Off,Friday,0.0,,,,,,1.0,,,,,,,
19/03/2022,Time Bazar,130,45,159,Saturday,1.0,4.0,15.0,685.0,604.0,54.0,0.0,,,,,,,
20/03/2022,Time Bazar,Off,Off,Off,Sunday,1.0,,,,,,1.0,,,,,,,
21/03/2022,Time Bazar,270,91,245,Monday,0.0,9.0,11.0,725.0,790.0,19.0,0.0,,,,,,,
22/03/2022,Time Bazar,140,54,167,Tuesday,0.0,5.0,14.0,695.0,612.0,45.0,0.0,7.0,,,,,,
23/03/2022,Time Bazar,179,79,270,Wednesday,0.0,17.0,9.0,624.0,725.0,97.0,0.0,7.0,,,,,,
24/03/2022,Time Bazar,234,98,170,Thursday,0.0,9.0,8.0,789.0,625.0,89.0,0.0,3.0,,,,,,
